radio, mcc, net, area, cell, unit, lon, lat, range, samples, changeable, created, updated, averageSignal
GSM,238,1,711,5257,0,10.1928,55.1695,7294,79,1,1312300393,1726339809,0
GSM,238,1,711,5258,0,10.1733,55.1435,23492,176,1,1311761023,1726339809,0
GSM,238,1,711,5259,0,10.1625,55.184,12758,180,1,1311927173,1726339809,0
GSM,238,1,711,57052,-1,9.8579,55.0436,5974,183,1,1696652470,1696694106,0
GSM,238,1,711,5942,0,10.226,55.1306,6734,105,1,1311676744,1726415827,0
GSM,238,1,711,5943,0,10.0992,55.011,16674,143,1,1311761154,1696679949,0
GSM,238,1,711,62438,-1,10.3164,55.1014,1000,5,1,1726374546,1726415827,0
GSM,238,1,711,656,0,10.4188,55.3868,2471,193,1,1425112043,1694229598,0
GSM,238,1,711,665,0,10.4907,55.3556,7154,37,1,1423025991,1731050404,0
GSM,238,1,711,6914,0,10.0444,54.98,14910,75,1,1418949945,1696678207,0
GSM,238,1,711,6915,0,10.0463,54.8854,23397,19,1,1417056891,1696668783,0
GSM,238,1,711,705,0,10.3796,55.1616,11138,200,1,1311759189,1726415827,0
GSM,238,1,711,8081,-1,10.3889,55.3911,1000,1,1,1694249658,1694249658,0
GSM,238,1,711,8082,-1,10.3907,55.3892,1000,2,1,1694229598,1694340972,0
GSM,238,1,711,8476,-1,10.3133,55.1017,1000,11,1,1726373880,1726415827,0
GSM,238,1,731,1149,0,10.0775,55.3808,4822,102,1,1311247537,1693577498,0
GSM,238,1,731,1366,0,10.0853,55.1356,17567,148,1,1311759843,1726339809,0
GSM,238,1,731,2601,0,10.072,55.4105,3918,110,1,1311158663,1694179571,0
GSM,238,1,731,2602,0,10.0678,55.4065,8783,37,1,1311246247,1731049503,0
GSM,238,1,731,2955,0,10.238,55.3739,8319,105,1,1311158663,1694258273,0
GSM,238,1,731,3424,0,10.0049,55.2456,11521,200,1,1311594875,1726339807,0
GSM,238,1,731,3425,0,9.9783,55.1964,22782,103,1,1311595133,1726339807,0
GSM,238,1,731,4399,0,10.2018,55.3895,2943,200,1,1311158663,1694257592,0
GSM,238,1,731,4400,0,10.1694,55.3744,7064,104,1,1310366536,1694257592,0
GSM,238,1,731,5085,0,9.965,55.2668,10327,200,1,1311580426,1726339807,0
GSM,238,1,731,5086,0,9.8274,55.0953,21756,200,1,1311580946,1696692430,0
GSM,238,1,731,5171,0,9.9634,55.4109,5633,107,1,1311247150,1693577303,0
GSM,238,1,731,535,0,9.903,55.4568,10201,37,1,1310370028,1731049203,0
GSM,238,1,731,5355,0,9.8255,55.0828,24218,131,1,1311580816,1696694832,0
GSM,238,1,731,5640,0,10.242,55.3714,15598,200,1,1311247021,1694257592,0
GSM,238,1,731,5936,0,10.2334,55.3828,8899,104,1,1311246892,1694257592,0
GSM,238,1,731,5937,0,10.2174,55.3871,7827,37,1,1310366536,1731049804,0
GSM,238,1,731,6961,0,10.0036,55.2131,3260,102,1,1416471349,1726339807,0
GSM,238,1,731,6963,0,10.0897,55.3705,9139,199,1,1415161895,1693577498,0
GSM,238,1,731,856,0,9.9539,55.2488,14459,200,1,1311580816,1726339807,0
GSM,238,1,731,926,0,9.7859,55.0936,19699,132,1,1311594875,1726339807,0
GSM,238,1,731,986,0,10.1522,55.3623,5650,200,1,1311584846,1693577634,0
GSM,238,1,811,1010,0,11.8719,55.1663,15450,199,1,1418940332,1726685644,0
GSM,238,1,811,1034,0,12.3577,54.9919,65617,112,1,1418940333,1694082281,0
GSM,238,1,811,1123,0,12.5282,54.9565,12468,59,1,1425106981,1694062099,0
GSM,238,1,811,1470,0,12.0855,55.1284,10769,200,1,1421115504,1693975869,0
GSM,238,1,811,151,0,11.933,54.5971,29185,106,1,1310341612,1694231861,0
GSM,238,1,811,1803,0,11.9532,54.7017,23949,200,1,1311325992,1694165893,0
GSM,238,1,811,1804,0,11.9165,54.6375,15986,175,1,1311371064,1694226626,0
GSM,238,1,811,1805,0,11.9092,54.6729,10285,200,1,1311371709,1694224682,0
GSM,238,1,811,1807,0,12.0878,54.8166,5141,147,1,1320068471,1694166965,0
GSM,238,1,811,1892,0,11.991,54.9869,19010,200,1,1418267605,1694158078,0
GSM,238,1,811,1908,0,12.0806,55.1448,12937,113,1,1418949949,1693979312,0
GSM,238,1,811,2027,0,12.1274,55.0488,23463,117,1,1418271800,1693979288,0
GSM,238,1,811,2028,0,12.1982,54.986,7891,106,1,1418271800,1694091118,0
GSM,238,1,811,2073,0,12.0724,54.9985,25907,102,1,1418271831,1693975879,0
GSM,238,1,811,2074,0,12.0096,54.9727,16993,106,1,1289835677,1694158058,0
GSM,238,1,811,2138,0,12.1004,55.3081,10690,167,1,1418271800,1693909686,0
GSM,238,1,811,2142,0,11.7865,55.0947,15987,58,1,1421115504,1726685644,0
GSM,238,1,811,2636,0,11.9641,55.119,14289,102,1,1418271800,1693976013,0
GSM,238,1,811,3221,0,12.1914,54.9072,23293,124,1,1311852277,1694145490,0
GSM,238,1,811,3222,0,12.1113,54.8289,6706,169,1,1320068471,1694166975,0
GSM,238,1,811,348,0,12.2621,54.9809,12798,112,1,1418940330,1694053671,0
GSM,238,1,811,3514,0,12.0605,54.9037,8787,108,1,1311260634,1694158078,0
GSM,238,1,811,3568,0,12.07,55.1113,16140,119,1,1418271800,1693976013,0
GSM,238,1,811,3569,0,12.0687,55.0564,5954,51,1,1418949949,1693975929,0
GSM,238,1,811,3855,0,12.3563,54.988,11479,130,1,1418940330,1694082281,0
GSM,238,1,811,3856,0,12.2613,55.0072,17684,111,1,1418940330,1693979477,0
GSM,238,1,811,3870,0,12.4301,55.0391,27509,14,1,1419996694,1694080097,0
GSM,238,1,811,3903,0,12.0521,55.1062,3518,106,1,1418271800,1693975842,0
GSM,238,1,811,402,0,12.4577,54.9861,16902,169,1,1419996694,1694080097,0
GSM,238,1,811,4166,0,12.2091,55.2453,8298,198,1,1418271800,1693909788,0
GSM,238,1,811,4205,0,12.049,55.2177,36185,102,1,1418966451,1693979278,0
GSM,238,1,811,4239,0,11.9258,54.5725,15530,103,1,1310341612,1694232336,0
GSM,238,1,811,4290,0,12.3641,55.0129,30163,41,1,1418940333,1694082281,0
GSM,238,1,811,4291,0,12.2774,54.987,5525,109,1,1418940330,1694082281,0
GSM,238,1,811,4292,0,12.185,55.072,29698,63,1,1421115504,1693979477,0
GSM,238,1,811,4354,0,12.1195,55.0505,26568,141,1,1418271800,1694091118,0
GSM,238,1,811,4365,0,12.0227,54.8563,8024,102,1,1310231671,1694165975,0
GSM,238,1,811,4602,0,11.9775,55.1868,14193,173,1,1418267604,1693976013,0
GSM,238,1,811,4698,0,12.025,54.7961,3218,195,1,1311326381,1694170883,0
GSM,238,1,811,4762,0,11.9552,54.6927,6779,192,1,1311325861,1694224181,0
GSM,238,1,811,4864,0,11.9515,54.8032,5565,200,1,1311327170,1694170883,0
GSM,238,1,811,5018,0,11.9073,54.6478,5811,199,1,1311371709,1694226616,0
GSM,238,1,811,5019,0,11.927,54.6739,22705,200,1,1311371709,1694166066,0
GSM,238,1,811,5020,0,12.5282,54.9794,7701,43,1,1443293807,1694075587,0
GSM,238,1,811,5056,0,12.5494,54.9662,1000,22,1,1458558575,1694068752,0
GSM,238,1,811,5057,0,12.5461,54.9666,1000,77,1,1458558575,1694070500,0
GSM,238,1,811,5058,0,12.5477,54.9646,1000,45,1,1458558575,1694062159,0
GSM,238,1,811,5120,0,12.0787,55.0753,12999,111,1,1418271800,1693977728,0
GSM,238,1,811,5121,0,12.1031,55.0256,27681,114,1,1418271800,1694072141,0
GSM,238,1,811,5364,0,12.0779,54.853,6972,103,1,1311247537,1694166056,0
GSM,238,1,811,574,0,12.0771,54.8955,6092,106,1,1312349424,1694157656,0
GSM,238,1,811,5815,0,11.8371,54.7525,13935,103,1,1311326910,1694166874,0
GSM,238,1,811,616,0,12.168,55.283,11253,200,1,1418271800,1693909565,0
GSM,238,1,811,6427,0,12.2646,54.9733,3394,105,1,1418940330,1694053671,0
GSM,238,1,811,6433,0,12.1023,54.9926,18591,114,1,1418940330,1694091118,0
GSM,238,1,811,6434,0,12.1079,54.9527,80947,132,1,1418271831,1694165995,0
GSM,238,1,811,6436,0,12.2395,54.9677,18758,200,1,1418271800,1694072247,0
GSM,238,1,811,6437,0,12.2242,54.9459,3435,119,1,1418271800,1694091118,0
GSM,238,1,811,6441,0,12.3759,54.9548,19463,104,1,1419989220,1694157726,0
GSM,238,1,811,70,0,12.0301,54.7961,9150,181,1,1309962546,1694170883,0
GSM,238,1,811,718,0,11.9468,54.928,13382,152,1,1309962546,1694145490,0
GSM,238,1,811,720,0,11.8796,54.9196,19830,110,1,1309962546,1726685644,0
GSM,238,1,811,728,0,11.9344,54.5635,17468,103,1,1310341612,1694232336,0
GSM,238,1,811,7366,0,12.0022,54.803,96542,199,1,1418267605,1694170883,0
GSM,238,1,811,7367,0,11.9272,54.8115,10065,34,1,1418267605,1694170883,0
GSM,238,1,811,7834,0,12.144,55.2324,11497,71,1,1451932814,1693909788,0
GSM,238,1,811,7835,0,12.088,55.2464,9639,200,1,1451932814,1693968949,0
GSM,238,1,811,854,0,12.1485,55.2341,6768,200,1,1418966451,1693909788,0
GSM,238,1,811,890,0,11.909,54.6851,12411,102,1,1311325861,1694224181,0
GSM,238,1,811,935,0,12.2554,54.9459,18704,107,1,1418271800,1694140608,0
GSM,238,1,811,936,0,12.1282,54.8811,12006,155,1,1418271800,1694166946,0
GSM,238,1,811,965,0,12.0928,55.1257,77271,198,1,1418949949,1693968949,0
GSM,238,1,811,966,0,11.9984,55.1456,9225,119,1,1418271800,1693971760,0
GSM,238,1,812,1130,0,14.9558,55.2135,11723,30,1,1351080099,1731150662,0
GSM,238,1,812,1168,0,14.7154,55.122,8731,27,1,1351080087,1731246602,0
GSM,238,1,812,1169,0,14.7683,55.0719,4591,50,1,1351080092,1731086283,0
GSM,238,1,812,1170,0,15.148,55.1315,1283,28,1,1351080101,1731136805,0
GSM,238,1,812,1171,0,15.0664,55.159,6475,29,1,1351080100,1731142081,0
GSM,238,1,812,1379,0,14.8238,55.2622,9119,25,1,1351507880,1731155583,0
GSM,238,1,812,1380,0,14.778,55.2896,3562,29,1,1351507881,1731161341,0
GSM,238,1,812,1393,0,14.7063,55.1961,2661,31,1,1351080098,1731173461,0
GSM,238,1,812,141,0,14.711,55.1494,4440,30,1,1351080097,1731178682,0
GSM,238,1,812,142,0,14.7369,55.1378,6043,50,1,1351080090,1731112681,0
GSM,238,1,812,14214,0,14.9691,55.2121,5916,50,1,1351080099,1731144782,0
GSM,238,1,812,14215,0,15.1455,55.1327,5579,32,1,1351080101,1731137161,0
GSM,238,1,812,2176,0,15.1508,55.0868,3659,28,1,1351093386,1731134041,0
GSM,238,1,812,248,0,15.0082,55.1871,9586,35,1,1351080100,1731145083,0
GSM,238,1,812,249,0,14.8666,55.2379,6923,27,1,1351080099,1731152581,0
GSM,238,1,812,2616,0,14.7505,55.2617,2462,29,1,1238742090,1731164222,0
GSM,238,1,812,2642,0,14.703,55.0887,1569,32,1,1351080085,1731115741,0
GSM,238,1,812,2933,0,15.0092,55.0054,6552,38,1,1352287597,1731126661,0
GSM,238,1,812,2934,0,14.96,55.0113,3345,36,1,1351080093,1731124562,0
GSM,238,1,812,300,0,15.1132,55.0558,7144,27,1,1347375706,1731132301,0
GSM,238,1,812,301,0,15.1405,55.116,7339,32,1,1351093386,1731136502,0
GSM,238,1,812,3316,0,14.704,55.1117,2878,28,1,1351093383,1731167702,0
GSM,238,1,812,3317,0,14.6967,55.1053,976,27,1,1351080085,1731114662,0
GSM,238,1,812,3318,0,14.7062,55.1306,8902,27,1,1351080097,1731182582,0
GSM,238,1,812,3501,0,14.7829,55.1874,11431,39,1,1351057495,1731247021,0
GSM,238,1,812,3662,0,14.7071,55.1345,11239,36,1,1345500702,1731246721,0
GSM,238,1,812,3672,0,14.7654,55.2897,4946,28,1,1351507881,1731162361,0
GSM,238,1,812,3823,0,14.7001,55.0939,1341,30,1,1351080085,1731115081,0
GSM,238,1,812,3824,0,14.7019,55.1258,9454,27,1,1351080092,1731246061,0
GSM,238,1,812,3832,0,14.8525,55.2428,4473,27,1,1351080099,1731153966,0
GSM,238,1,812,3834,0,14.8087,55.2688,3026,30,1,1351507881,1731157802,0
GSM,238,1,812,3853,0,14.7158,55.1432,8500,50,1,1397814945,1731111961,0
GSM,238,1,812,4045,0,15.1209,55.0464,4259,28,1,1351702702,1731131590,0
GSM,238,1,812,4046,0,15.1369,55.0672,1762,28,1,1351093386,1731132601,0
GSM,238,1,812,4259,0,15.086,55.0058,6268,28,1,1352194393,1731128402,0
GSM,238,1,812,4260,0,15.0423,55.0019,3958,29,1,1353590998,1731127381,0
GSM,238,1,812,43,0,14.8923,55.0552,4333,33,1,1351080093,1731094202,0
GSM,238,1,812,4379,0,15.1449,55.1101,1696,27,1,1351702703,1731135782,0
GSM,238,1,812,4380,0,14.6803,55.311,39155,25,1,1427352941,1731166081,0
GSM,238,1,812,4643,0,14.7646,55.267,3234,38,1,1351027538,1731162481,0
GSM,238,1,812,4644,0,14.7474,55.2466,4475,27,1,1314110335,1731153064,0
GSM,238,1,812,4646,0,14.8259,55.0493,2483,29,1,1351080093,1731120301,0
GSM,238,1,812,4647,0,14.7988,55.0675,2064,27,1,1351093387,1731118924,0
GSM,238,1,812,46871,-1,15.092,55.1505,2673,29,1,1731090266,1731139621,0
GSM,238,1,812,46873,-1,15.0556,55.1629,3148,23,1,1731094467,1731140701,0
GSM,238,1,812,47153,-1,14.9336,55.0242,1000,24,1,1731072826,1731108721,0
GSM,238,1,812,47171,-1,14.9161,55.0244,1152,24,1,1731071490,1731122462,0
GSM,238,1,812,47172,-1,14.8755,55.0336,4372,32,1,1731066984,1731121802,0
GSM,238,1,812,47271,-1,15.0689,55.0016,1000,1,1,1731107747,1731107747,0
GSM,238,1,812,4917,0,14.9532,55.0223,7238,40,1,1351093387,1731123181,0
GSM,238,1,812,4918,0,15.0754,55.0113,9596,28,1,1351093386,1731128761,0
GSM,238,1,812,499,0,14.8093,55.191,12663,39,1,1345500702,1731248401,0
GSM,238,1,812,5075,0,14.7296,55.0892,4717,35,1,1347375970,1731073262,0
GSM,238,1,812,5297,0,14.7948,55.2812,1388,30,1,1351507881,1731159602,0
GSM,238,1,812,5298,0,14.7068,55.1712,2938,34,1,1351080097,1731177662,0
GSM,238,1,812,5306,0,15.1362,55.1407,1976,31,1,1351080101,1731137881,0
GSM,238,1,812,5472,0,14.7061,55.1117,1190,25,1,1398033458,1731167342,0
GSM,238,1,812,5473,0,14.7124,55.122,7458,27,1,1398055798,1731183781,0
GSM,238,1,812,55773,-1,14.9021,55.2233,2484,35,1,1731105085,1731151862,0
GSM,238,1,812,5651,0,15.1038,55.052,1708,24,1,1351093386,1731123061,0
GSM,238,1,812,5652,0,15.1007,55.0285,3663,34,1,1351702702,1731111841,0
GSM,238,1,812,5653,0,15.0557,55.0458,5173,25,1,1351507900,1731113941,0
GSM,238,1,812,571,0,14.8401,55.2449,8691,30,1,1351080099,1731152522,0
GSM,238,1,812,577,0,14.7628,55.0628,3826,32,1,1351080093,1731117481,0
GSM,238,1,812,5834,0,14.8197,55.0481,5432,41,1,1352457425,1731120481,0
GSM,238,1,812,5835,0,14.7854,55.0527,3066,25,1,1352895245,1731118021,0
GSM,238,1,812,5836,0,14.772,55.0599,6444,33,1,1351507903,1731118267,0
GSM,238,1,812,6237,0,14.9363,55.2166,2001,50,1,1391641132,1731149162,0
GSM,238,1,812,6239,0,14.8913,55.2262,2024,50,1,1391648536,1731152941,0
GSM,238,1,812,6257,0,15.1202,55.0483,4482,29,1,1391654833,1731132961,0
GSM,238,1,812,6258,0,15.1097,55.0165,1529,29,1,1391647772,1731129482,0
GSM,238,1,812,6259,0,15.088,55.0093,4120,28,1,1391633003,1731129121,0
GSM,238,1,812,6274,0,14.7342,55.0746,2320,37,1,1392043200,1731116821,0
GSM,238,1,812,6275,0,14.7114,55.0839,1472,32,1,1392101010,1731115802,0
GSM,238,1,812,643,0,14.7998,55.2646,6357,29,1,1345500702,1731155521,0
GSM,238,1,831,1105,0,11.6101,55.431,11223,129,1,1310627464,1693580760,0
GSM,238,1,831,1621,0,11.197,55.3262,8568,200,1,1311586553,1693580029,0
GSM,238,1,831,1760,-1,11.6283,55.4253,3865,112,1,1638768512,1693580760,0
GSM,238,1,831,1992,0,11.248,55.3668,7189,37,1,1311258045,1731052204,0
GSM,238,1,831,2527,0,11.3834,55.3992,7512,37,1,1311237295,1731052504,0
GSM,238,1,831,2844,0,11.0943,55.3477,11802,103,1,1311258176,1718496062,0
GSM,238,1,831,2974,0,11.6538,55.4408,8915,37,1,1310627464,1731053113,0
GSM,238,1,831,3466,0,11.8278,55.4614,7978,37,1,1311239127,1731053405,0
GSM,238,1,831,3626,-1,11.6214,55.4102,9278,200,1,1693580748,1693580760,0
GSM,238,1,831,3663,0,11.1895,55.3623,3465,122,1,1311258176,1693580060,0
GSM,238,1,831,3736,0,11.7926,55.4373,2841,200,1,1312884083,1693581058,0
GSM,238,1,831,4347,0,11.4408,55.4249,9608,33,1,1311238089,1731052741,0
GSM,238,1,831,455,0,11.7646,55.439,3631,102,1,1311256356,1693581058,0
GSM,238,1,831,4599,0,11.1942,55.3628,2864,111,1,1311257787,1693580060,0
GSM,238,1,831,6182,0,11.0145,55.3317,13386,37,1,1359400224,1731051904,0
GSM,238,1,831,6402,0,11.1759,55.36,4298,200,1,1410198892,1693580060,0
GSM,238,1,831,6485,0,11.9724,55.4605,8857,37,1,1410204751,1731053704,0
GSM,238,1,831,8624,-1,11.7905,55.4384,2702,56,1,1638768041,1693581058,0
GSM,238,1,831,8626,-1,11.7071,55.4366,8221,92,1,1589497386,1693581058,0
GSM,238,1,831,982,0,11.1891,55.3625,3192,116,1,1311336896,1693580060,0
GSM,238,1,961,1135,0,8.7723,56.727,5821,147,1,1312534693,1725776524,0
GSM,238,1,961,1136,0,8.5979,56.7584,5486,147,1,1312382766,1725773464,0
GSM,238,1,961,1137,0,8.8563,56.7126,10554,31,1,1312534693,1731041103,0
GSM,238,1,961,1138,0,8.6894,56.6848,1753,200,1,1312534693,1725767402,0
GSM,238,1,961,1316,0,8.4839,56.8405,3879,31,1,1312383013,1726953181,0
GSM,238,1,961,1317,0,8.4371,56.7983,8475,50,1,1312383258,1726935184,0
GSM,238,1,961,1398,0,8.284,56.7946,10645,37,1,1312383630,1726952581,0
GSM,238,1,961,1544,0,8.5131,57.046,2380,50,1,1352895463,1726920730,0
GSM,238,1,961,1545,0,8.4398,56.9882,2193,50,1,1335696480,1726925523,0
GSM,238,1,961,1785,0,9.3366,57.1447,2701,30,1,1316508043,1726882382,0
GSM,238,1,961,1816,0,8.2856,56.8516,2367,50,1,1312384000,1726944123,0
GSM,238,1,961,1823,0,8.9692,57.1542,3507,50,1,1313746331,1726890782,0
GSM,238,1,961,1824,0,8.7591,57.1058,13688,47,1,1326900773,1726916105,0
GSM,238,1,961,1841,0,8.9402,56.6796,11244,113,1,1312534322,1725766144,0
GSM,238,1,961,185,0,8.5553,57.0828,3138,50,1,1375033832,1726920485,0
GSM,238,1,961,1868,0,8.7922,57.0468,18714,23,1,1313059935,1726892041,0
GSM,238,1,961,1869,0,8.6885,56.9502,11251,107,1,1312796884,1694260892,0
GSM,238,1,961,188,0,8.8033,56.738,2379,158,1,1312534941,1725776103,0
GSM,238,1,961,189,0,8.7061,56.8125,8794,129,1,1312535189,1725748206,0
GSM,238,1,961,192,0,8.8379,56.927,2011,175,1,1312795499,1725723373,0
GSM,238,1,961,2193,0,8.8999,56.8015,14256,153,1,1312795120,1725709505,0
GSM,238,1,961,2194,0,8.8537,56.7379,5969,31,1,1312534198,1731040803,0
GSM,238,1,961,2202,0,8.9084,56.9139,2325,200,1,1311256355,1725709742,0
GSM,238,1,961,2204,0,8.8623,56.7881,6670,29,1,1312546210,1731002043,0
GSM,238,1,961,227,0,9.2772,57.1014,1759,36,1,1313081042,1726879382,0
GSM,238,1,961,2478,0,8.867,56.9319,990,113,1,1314182479,1725720124,0
GSM,238,1,961,2479,0,8.7858,56.8705,10209,125,1,1313994597,1725779524,0
GSM,238,1,961,2480,0,8.8426,56.9229,4187,120,1,1313060059,1725727624,0
GSM,238,1,961,2520,0,8.8502,56.8318,5697,148,1,1312545840,1725732966,0
GSM,238,1,961,2542,0,8.9906,56.5507,7339,32,1,1312533702,1731042603,0
GSM,238,1,961,2780,0,9.26,57.0862,14449,96,1,1314182734,1697442484,0
GSM,238,1,961,2781,0,9.1681,57.1158,502,50,1,1323703897,1726883101,0
GSM,238,1,961,2782,0,9.0378,57.1556,1210,50,1,1347373450,1726890482,0
GSM,238,1,961,28319,-1,8.7245,56.8832,2240,187,1,1602291413,1725738308,0
GSM,238,1,961,2877,0,8.7733,57.0875,8085,50,1,1320056923,1726897383,0
GSM,238,1,961,2879,0,8.6321,56.711,3409,105,1,1312879406,1725771365,0
GSM,238,1,961,2880,0,8.6376,56.7071,3950,123,1,1312879658,1725773164,0
GSM,238,1,961,2881,0,8.3962,56.7984,19299,37,1,1312382889,1726952881,0
GSM,238,1,961,2882,0,8.2354,56.7942,1283,50,1,1312383258,1726949162,0
GSM,238,1,961,2883,0,8.6767,56.8804,9074,28,1,1312384123,1726953781,0
GSM,238,1,961,2884,0,9.0469,57.0108,16002,37,1,1310971626,1726880882,0
GSM,238,1,961,3003,0,8.8677,56.7911,3417,129,1,1312534941,1725784382,0
GSM,238,1,961,3068,0,8.9837,56.7619,18722,129,1,1311316085,1725709568,0
GSM,238,1,961,3069,0,8.9813,56.6443,6490,32,1,1312534198,1731041403,0
GSM,238,1,961,3070,0,8.8006,56.7351,1879,123,1,1312534817,1725774483,0
GSM,238,1,961,310,0,9.0092,56.1582,6175,32,1,1310714095,1731044702,0
GSM,238,1,961,3145,0,8.6408,57.1168,10257,48,1,1336717885,1726909023,0
GSM,238,1,961,3198,0,8.8275,56.8434,8192,120,1,1311315826,1725764106,0
GSM,238,1,961,3623,0,8.8604,56.7945,1220,21,1,1312795245,1730991663,0
GSM,238,1,961,3624,0,8.8424,56.7812,529,112,1,1312535065,1725782642,0
GSM,238,1,961,3625,0,8.8362,56.7884,4673,37,1,1312535065,1731040503,0
GSM,238,1,961,3664,0,8.7933,56.7536,6040,127,1,1312545716,1725772983,0
GSM,238,1,961,3665,0,8.7764,56.7317,1188,135,1,1312534693,1725771602,0
GSM,238,1,961,3666,0,8.671,56.8165,8131,156,1,1312535686,1725739027,0
GSM,238,1,961,3686,0,8.6214,56.802,5711,111,1,1312535934,1725755466,0
GSM,238,1,961,3687,0,8.578,56.781,4089,112,1,1312382642,1725754266,0
GSM,238,1,961,3688,0,8.5315,56.869,3494,37,1,1312383630,1726953481,0
GSM,238,1,961,3717,0,8.7227,56.8642,3840,142,1,1312535438,1725747606,0
GSM,238,1,961,3718,0,8.6521,56.7976,3762,135,1,1312535314,1725757265,0
GSM,238,1,961,3719,0,8.6992,56.8358,5434,31,1,1312535438,1726954381,0
GSM,238,1,961,3916,0,8.8002,56.9295,10756,159,1,1312796383,1725718879,0
GSM,238,1,961,3917,0,8.6478,56.914,4728,125,1,1312384370,1694262088,0
GSM,238,1,961,3918,0,8.527,56.9698,7785,37,1,1321864129,1726926123,0
GSM,238,1,961,406,0,8.5832,56.766,5878,124,1,1312535686,1725760265,0
GSM,238,1,961,4115,0,8.8237,56.7221,23827,110,1,1312546457,1725773341,0
GSM,238,1,961,41614,-1,8.8859,56.8355,9317,27,1,1725686613,1731040202,0
GSM,238,1,961,4176,0,8.9287,56.8964,19908,200,1,1311316085,1725709577,0
GSM,238,1,961,4178,0,8.8252,56.8147,12676,105,1,1312795120,1725777603,0
GSM,238,1,961,4191,0,9.0044,56.2207,11867,32,1,1312199441,1731044403,0
GSM,238,1,961,4224,0,9.1206,57.1298,2338,50,1,1335433849,1726883701,0
GSM,238,1,961,4225,0,9.1525,57.1173,500,50,1,1313082997,1726883342,0
GSM,238,1,961,4245,0,8.734,56.6903,7909,107,1,1312796131,1725774724,0
GSM,238,1,961,4323,0,8.5952,57.1172,1201,36,1,1375076568,1726911724,0
GSM,238,1,961,4376,0,8.9726,56.5228,6519,32,1,1312533702,1731042903,0
GSM,238,1,961,4555,0,8.7121,57.1049,500,50,1,1353323615,1726899782,0
GSM,238,1,961,46822,-1,8.5959,56.7934,5725,153,1,1694252846,1725746823,0
GSM,238,1,961,46823,-1,8.5617,56.758,2684,115,1,1694257517,1725766565,0
GSM,238,1,961,46842,-1,8.9065,56.956,2668,71,1,1694238806,1725712924,0
GSM,238,1,961,47611,-1,8.7937,56.8199,3955,31,1,1694227608,1726954682,0
GSM,238,1,961,47612,-1,8.6555,56.8056,2858,128,1,1694255055,1725751266,0
GSM,238,1,961,47613,-1,8.7301,56.8635,7911,112,1,1694228508,1725750542,0
GSM,238,1,961,47651,-1,9.0273,57.1566,1000,5,1,1726866772,1726886942,0
GSM,238,1,961,47652,-1,8.7794,56.8933,4173,197,1,1694234714,1725732552,0
GSM,238,1,961,4808,0,8.7329,56.6946,5074,104,1,1312879784,1725773703,0
GSM,238,1,961,485,0,9.1847,57.1138,1239,50,1,1314182224,1726882382,0
GSM,238,1,961,4893,0,8.9053,56.924,27524,146,1,1310971626,1725715443,0
GSM,238,1,961,491,0,8.9727,56.3894,15780,32,1,1312182149,1731043502,0
GSM,238,1,961,5026,0,8.7224,56.8761,2050,109,1,1312535810,1725746106,0
GSM,238,1,961,5034,0,8.7981,56.8655,12515,124,1,1312534569,1725766625,0
GSM,238,1,961,505,0,8.5989,57.1178,1018,50,1,1375076568,1726911425,0
GSM,238,1,961,5374,0,8.9049,56.9107,4010,200,1,1314718013,1725712203,0
GSM,238,1,961,5375,0,8.8583,56.7952,1002,24,1,1312535065,1731010801,0
GSM,238,1,961,5376,0,8.6618,56.8258,500,112,1,1312535189,1725743701,0
GSM,238,1,961,5727,0,8.2544,56.7811,2524,42,1,1329215905,1726952282,0
GSM,238,1,961,5784,0,8.9648,56.4462,5087,32,1,1312784345,1731043203,0
GSM,238,1,961,5821,0,9.3859,57.1394,4149,30,1,1314960924,1726881661,0
GSM,238,1,961,6023,0,8.773,56.9218,17401,132,1,1320057306,1725726724,0
GSM,238,1,961,6047,0,9.0644,57.1313,14265,50,1,1314182734,1726887182,0
GSM,238,1,961,6048,0,8.8239,56.9162,8034,113,1,1311247916,1725741064,0
GSM,238,1,961,6049,0,8.7065,57.1032,15601,39,1,1335430001,1726915143,0
GSM,238,1,961,6539,0,9.3058,57.0798,17255,200,1,1432077855,1697557086,0
GSM,238,1,961,6540,0,9.0319,57.157,500,50,1,1432286452,1726889403,0
GSM,238,1,961,6573,0,8.9905,56.3185,5983,32,1,1410401291,1731043802,0
GSM,238,1,961,6579,0,9.0066,56.0925,8226,32,1,1410826703,1731045006,0
GSM,238,1,961,6585,0,8.7617,56.5121,27291,109,1,1413348923,1694260617,0
GSM,238,1,961,676,0,8.6592,57.1113,1747,50,1,1317062719,1726919897,0
GSM,238,1,961,6933,0,8.7514,56.6937,720,123,1,1427136299,1725770402,0
GSM,238,1,961,6934,0,8.7382,56.6891,1416,111,1,1427436081,1725775025,0
GSM,238,1,961,6935,0,8.8117,56.7359,5249,120,1,1427735980,1725776342,0
